 frequency       Tmag            Tphase         
 3.98107171e+04  2.20914529e+01 -8.99474165e+01 
 4.46683592e+04  2.10914648e+01 -9.00004127e+01 
 5.01187234e+04  2.00914713e+01 -9.00534113e+01 
 5.62341325e+04  1.90914729e+01 -9.01071194e+01 
 6.30957344e+04  1.80914695e+01 -9.01622513e+01 
 7.07945784e+04  1.70914611e+01 -9.02195330e+01 
 7.94328235e+04  1.60914472e+01 -9.02797297e+01 
 8.91250938e+04  1.50914271e+01 -9.03436376e+01 
 1.00000000e+05  1.40913996e+01 -9.04121040e+01 
 1.12201845e+05  1.30913634e+01 -9.04860407e+01 
 1.25892541e+05  1.20913164e+01 -9.05664262e+01 
 1.41253754e+05  1.10912562e+01 -9.06543267e+01 
 1.58489319e+05  1.00911796e+01 -9.07509094e+01 
 1.77827941e+05  9.09108252e+00 -9.08574557e+01 
